-6.7861211620789 -4.7894007212747 
-6.9829294633567 -3.8333797613454 
-6.1562825855843 -5.4345954713177 
-7.8180935983054 -3.7601065433638 
-6.7385195080606 -3.6888417970071 
-6.67816344079 -4.2228248759535 
-7.6944612972551 -3.540948486348 
-6.1103684676142 -5.0583290018499 
-7.1987194503692 -3.6086598119759 
-9.0262886561119 -3.478415867286 
-6.9829790859371 -4.3318031702953 
-8.4218938001771 -3.1902248917039 
-9.1567190302408 -4.7405101461171 
-9.2264028005414 -5.2638358497854 
-7.2884193294468 -4.669499270625 
-7.7493310594662 -5.5050189125989 
-8.0804318128254 -3.1015100577008 
-7.0422588779453 -3.2978284052385 
-8.2578547002974 -3.0060428497939 
-6.5531245528275 -3.5809936407296 
-6.4534543302422 -3.4953462963338 
-6.0842012651418 -3.8391511286318 
-8.2634876620629 -3.4920678434671 
-6.9168738387676 -5.5156821571312 
-8.3125256610255 -2.9314010767959 
-8.7864637810312 -5.4793386665857 
-8.7350066459096 -3.8828100089167 
-7.6696988714351 -3.8996244697626 
-7.8479381516145 -4.1233800754701 
-8.32597451536 -3.9389453264045 
-7.6435932356072 -3.7418394157006 
-7.9718048277049 -4.634197592386 
-6.216219911982 -3.0331816481431 
-7.1890571221345 -5.0554963014531 
-7.1121381700922 -3.6732251671259 
-8.1804266810107 -4.5232327499659 
-8.8394262503955 -4.1203860947111 
-7.112017010661 -4.9825327348098 
-6.9556701091987 -4.7730503197918 
-6.5651815369717 -3.5988284720052 
-6.0824926571065 -5.0174236662481 
-8.5906399960439 -4.0669504302064 
-8.8585003905258 -3.5615640580384 
-7.3448255777734 -4.4600328257646 
-8.8897003506018 -4.0517312739674 
-6.6031239354123 -3.1602132063407 
-6.134245515476 -3.8454265253315 
-7.9839613893188 -5.0218406356693 
-9.170246049131 -4.1665759891389 
-8.7471373282267 -3.6291457156614 
-7.0878102126756 -4.2793644212942 
-8.9525166722241 -3.0207527366119 
-8.3950380475819 -3.0015690401418 
-7.2638828052814 -3.6823798623843 
-6.776402364704 -3.116907515065 
-6.7815965297145 -3.7630342902276 
-6.6303815049429 -4.7532980561768 
-8.1826060554884 -4.3780382641125 
-6.7110621398906 -4.6899451415209 
-7.8400504685521 -3.3069379643916 
-7.2274842144682 -3.2420808981917 
-7.1155295724851 -5.0700284186021 
-6.1896120827028 -4.556434304887 
-8.0913979069459 -4.1136293377719 
-7.0233253667531 -5.2873652508751 
-8.6626317608613 -3.8152519734893 
-6.2530418694032 -5.0827712798102 
-7.8170385591518 -3.9154787593678 
-8.5609216196406 -4.8758920976632 
-6.4547771597695 -5.3153260722173 
-6.0833505570702 -3.6971196246074 
-6.4819491373916 -4.4025652243815 
-7.0036339903792 -3.1545721125804 
-7.5716835821114 -3.1273144799563 
-7.9306321608525 -3.2493967058533 
-7.5494779135064 -3.5472435327318 
-9.178827532161 -5.5307351354903 
-8.3493011309896 -3.6288646670361 
-6.392256814547 -2.9604103002287 
-6.8312540818216 -3.8560656293722 
-8.29399158713 -5.4789263405185 
-6.1639264508486 -5.0696849347865 
-6.5075140591105 -3.2057855078462 
-6.5513186840624 -5.4510343716254 
-7.8267120064651 -2.8944813102373 
-6.2653168051021 -4.9713010021484 
-8.5296918196594 -4.9075228807433 
-6.5610443563304 -3.1123731459554 
-8.0983096974769 -3.1389920980606 
-6.7324743521975 -4.8230937833308 
-7.4054127749694 -3.4713117602614 
-8.6593470147854 -4.1214217861991 
-6.4183108774282 -3.0786815244761 
-7.5444819389049 -5.3948984583677 
-7.7913426878487 -5.0179230517975 
-9.1439558337448 -5.3531241335034 
-6.7623175397326 -3.602379613336 
-9.0148895106033 -5.1790596853908 
-8.0253556307415 -4.8612567528112 
-7.4946737948705 -4.8543103215633 
-7.4570172363329 -4.6087166802439 
-8.9855547922372 -4.016712580057 
-8.1446084916141 -5.2052225579968 
-8.7602409773347 -5.0421677169561 
-7.1255092212942 -4.9829357334701 
-6.9511502251492 -4.963448422533 
-6.5533593309764 -4.1792526681504 
-7.5078269612561 -2.9676860208371 
-7.8004293241649 -3.5063832255248 
-7.6803329033662 -4.6588334267204 
-6.2781037117683 -3.1012928921536 
-8.1947139500286 -3.9441375669765 
-8.1702218411723 -5.241768163864 
-6.0740286439847 -3.3722224703194 
-9.2445569031468 -4.2602030678962 
-6.5397222136606 -3.7515936349727 
-6.157711992036 -3.7033695338165 
-8.220057540645 -3.5434679608439 
-9.0037573647899 -3.13811414683 
-8.7943135288542 -4.0328931614745 
-7.4607364518774 -3.3792693283106 
-7.2237780934374 -3.6960422398139 
-7.1601162881536 -3.4115512641837 
-6.1145265007373 -3.5991270145568 
-8.6004834292001 -5.0127485502966 
-7.988741293873 -4.8352033555134 
-6.6295885785543 -2.9159627387604 
-7.3739391875303 -4.4574492009295 
-7.4391805693401 -4.9513626403975 
-6.5046803886788 -5.2597346915246 
-6.182182754836 -3.428138774791 
-8.1714636766073 -3.452428346119 
-7.1864791340596 -4.0499588465571 
-8.3403877271112 -3.4032457910063 
-6.3880070333937 -3.5450625875429 
-7.059605930024 -3.6986188598191 
-6.2750416478596 -3.1959056129939 
-9.2342185095901 -5.1843771898826 
-9.2286548476164 -4.9790479114133 
-8.5353773604924 -3.2515546337532 
-7.0093190346646 -4.4077346663247 
-7.2894180508754 -4.4146560286639 
-6.8425625734359 -3.059136633575 
-7.0363616234386 -3.6113555207513 
-7.4952894810755 -4.3578954604515 
-6.9296369927398 -5.0776386050414 
-9.2319851792601 -5.1859180682571 
-6.8338688814723 -3.7091424653716 
-6.8598104355647 -2.9123667004498 
-6.3685313741765 -3.7327499181223 
-7.1064797006537 -5.4166107373224 
-6.219160304859 -3.4364824160326 
-7.2871091385881 -4.2963719541174 
-8.4131489753605 -5.0409920051714 
-6.9725798728982 -3.4094155314019 
-6.6413440657264 -4.150802599472 
-8.2413966544975 -3.4947384692491 
-7.4033606856852 -2.9811263543697 
-7.3319966855881 -3.8807672054556 
-7.2031857665052 -3.9269994674496 
-6.7114079019855 -3.2959948835934 
-7.8474494269305 -3.7885094528863 
-8.2192654130438 -4.6333782734175 
-7.7294023083002 -3.7443959454846 
-9.1172388053284 -4.9431937670001 
-6.2895326709308 -4.1301625320917 
-7.3267786003717 -4.0906998704147 
-7.0930487537334 -3.0634435122957 
-7.0460683215616 -5.494890498024 
-8.9271071771337 -4.7023484930003 
-6.5634048830767 -2.9770573844001 
-8.0358993629213 -4.047738441461 
-7.6322276684432 -3.0647893604757 
-6.2728935515478 -5.2027746033668 
-6.8502379141648 -4.9160212324257 
-6.4881020852691 -3.9676797413937 
-7.23455983824 -3.3534713181096 
-7.6942817371139 -3.8394240539466 
-6.5196870349896 -4.6473419246072 
-9.1636878555653 -4.2348234698635 
-7.705652094762 -4.1805530236076 
-7.2254569195528 -4.398552382094 
-7.203922684907 -4.9325185543391 
-8.1550479918851 -4.1878307693882 
-9.2041731996405 -5.5046363749992 
-6.9904895268539 -4.3116378264758 
-7.3087470659508 -2.9530509406372 
-8.1951263764598 -4.9624753264457 
-6.3337591105565 -4.2364154280281 
-6.9892400332686 -5.4600687882729 
-7.680844439714 -4.9568570531322 
-9.1256078253351 -5.3749002436697 
-7.5596684797114 -3.9239176499779 
-8.6168027041395 -4.69415925129 
-8.6831367237713 -3.732593161346 
-8.7695828087534 -4.2133447376182 
-7.3575788731012 -2.9873045395646 
-7.3691278275173 -4.9668097110058 
-7.8943108652814 -3.9352789890567 
-7.7480047350745 -4.5503753483067 
-6.1763696787486 -3.1396980821287 
-9.1318941639991 -4.1003650381718 
-7.1460756403685 -4.3761256123796 
-8.0945154934067 -3.1407920925965 
-8.4140774469212 -4.1766980868368 
-8.6007718503962 -4.7260786644076 
-7.0410367734577 -3.7226392246914 
-7.457408120354 -3.6590260333018 
-9.1594996497364 -4.1897146462981 
-6.7687241155023 -4.3935801778327 
-8.5410399451724 -5.5559296467071 
-7.14456173568 -4.7498286819775 
-6.9855124478911 -3.7849801008808 
-6.14727156044 -4.5698744261046 
-6.1566222071031 -4.2596648297856 
-6.4863604750852 -3.2451667545021 
-6.4951492934667 -3.0933341622138 
-7.6397885325645 -4.4132858562025 
-6.1511334278653 -4.2513239067196 
-6.898943214826 -4.5746744573459 
-7.4564989858497 -5.3840891735983 
-8.2616919820584 -3.2892045124089 
-9.2432264139651 -4.3980988926051 
-7.901012298703 -4.0426012204501 
-9.2782066469595 -3.4505825733301 
-8.9109757344124 -5.4278829299063 
-6.6289288183982 -4.3649835623 
-6.4338304338459 -3.5818459001111 
-8.9334096643354 -4.9334095106337 
-8.4052166505058 -5.0220847269766 
-8.8245890378765 -3.4806358844436 
-7.8418097518146 -5.0888496626238 
-8.5359382082721 -3.6405321384044 
-6.4443502154576 -3.2254419466234 
-8.7540019994961 -2.9981985558279 
-8.6809307461525 -3.0799754730774 
-6.1125471891829 -3.8892533599628 
-7.1492340147683 -5.1795559934354 
-9.1077022019593 -5.0835753374311 
-8.9681701557335 -4.3802633330885 
-7.3891952821457 -3.6630629049453 
-6.9645321197033 -3.0301963673516 
-7.586087937892 -4.6046419072145 
-8.6089085891195 -3.7523316716723 
-7.8337869265369 -3.68136579336 
-8.2663493939591 -3.2515513016186 
-7.4962014451973 -4.2275156881048 
-8.9183918676398 -3.1784156553638 
-8.1707809363423 -5.451852245954 
-8.1244745506088 -4.4987313287686 
-9.1221836491625 -4.9889572604594 
-7.4853082596318 -4.2034377845999 
-6.7500494457723 -4.2415447154186 
-7.635147278105 -4.7791650806565 
-8.9726119698251 -3.7955509965023 
-7.566228508945 -3.8605930731004 
-7.8963027399268 -4.2475988442397 
-7.2300196228911 -3.09499645248 
-8.2845853049589 -4.8614047906949 
-7.1448236775545 -3.7066965833737 
-6.2145054731247 -3.3549170999561 
-7.2476934193399 -4.6032565935327 
-9.2525543456438 -4.086730966663 
-8.7308752234589 -3.8430992523451 
-9.14381095935 -4.0279735601651 
-7.4504863347794 -5.3830710014101 
-8.9243997748261 -5.2876387683289 
-8.6178935030057 -5.5444504656132 
-8.7886768468594 -3.7856171255527 
-7.6877279685388 -2.9457104663151 
-6.4275581977132 -3.8357257703429 
-6.6986667327676 -2.9411039871082 
-7.1114246700541 -4.1439487297798 
-6.8039456218571 -3.1108013651363 
-8.5345949092469 -3.0759010127583 
-7.3768185207861 -3.9020749136813 
-8.4302657176646 -5.1470069527169 
-7.8800718187507 -4.1888304144633 
-7.4017543565301 -5.1366203755545 
-6.726544708227 -3.5282050237902 
-6.5900535083448 -3.4166354473252 
-9.2145621698153 -3.439395735779 
-6.372673112902 -3.8076479664226 
-8.8550053261404 -5.356167344521 
-8.1040399283758 -3.6042584790859 
-7.8409895740122 -4.0980100359652 
-7.4930140866363 -5.023086903337 
-7.5043084954122 -3.0818750265721 
-6.6333171337727 -4.1277051196354 
-8.5895667965036 -4.6068836187792 
-8.7595775681605 -3.9962841449842 
-8.7731945871484 -5.1455514282119 
-8.71783358264 -3.9322046922112 
-7.9004063758059 -5.5206663830987 
-8.7635824865605 -3.5475518600534 
-6.3909573293334 -5.5122997888867 
-8.5208277588106 -5.385250184136 
-8.8471618623472 -4.5014774632456 
-8.2971528319003 -4.8154092446919 
-7.5149608335726 -3.3971550058214 
-8.7523213434211 -4.0015475004604 
-6.8884275049574 -3.309268059991 
-9.1420498623148 -4.5611829025032 
-6.7382774302314 -4.4887756921245 
-8.3128814378526 -5.0977916749226 
-7.7558072155279 -3.1040495085452 
-8.6532042493636 -3.6446658531642 
-6.3153058173692 -4.4357112916118 
-7.7045609950016 -3.7168398104919 
-8.8250446669292 -4.3291824565752 
-8.8803229103761 -5.5577006543836 
-9.2107147508926 -4.9467113009221 
-8.0021169249069 -3.2655925850613 
-7.0202462351723 -2.9321824558525 
-6.311907093559 -4.5225407538222 
-6.3877785272258 -5.3669072757822 
-7.0995957518755 -3.5235012255318 
-9.0558922056891 -5.4119205622702 
-6.9725235416071 -4.2238073184712 
-6.5012298580016 -3.5121456782675 
-6.7453955345849 -4.0598723179926 
-7.9111801699839 -3.739521972469 
-8.1935959500274 -3.8604275497746 
-6.524608791888 -3.2313433580097 
-6.6463985350615 -4.9525815575394 
-9.2538733144292 -4.7390893094458 
-7.6031255549285 -4.2456958822799 
-7.2141302700623 -3.4740226986797 
-7.4419043002149 -3.3740963016482 
-6.415599512267 -3.0755114349498 
-8.6022767208995 -4.8736376792055 
-6.1401910453888 -5.2036208646906 
-8.7230484728423 -5.3464313975008 
-7.2788559067556 -4.8124180218251 
-6.7247091701245 -3.2763991105702 
-7.481921301155 -5.4367075620917 
-8.1821080972062 -2.967007957907 
-9.0410731025836 -4.7499228182627 
-7.8007982067806 -5.4530021555198 
-9.0252858516685 -3.0404188048998 
-6.6081501837999 -3.9469952946393 
-9.2586247703863 -3.1838866948502 
-6.5820459627966 -5.2316055213031 
-7.8655221887159 -4.4125565159745 
-8.1212504061312 -5.5243626137704 
-8.0362929764083 -5.2959932436286 
-9.2731900952936 -3.4003150024935 
-7.0214492802422 -4.7855729149279 
-8.5165550083898 -4.2729479700834 
-6.3004124398126 -4.4327228790388 
-7.1060705148007 -4.7958738554084 
-8.5255768368594 -4.8361202365379 
-7.3736307987881 -3.5213295311441 
-8.9650744079251 -4.2302600722327 
